"price","repair","house_age","dist_to_subway","subway_dist_to_center","agent_offers","subway_offers","rooms","footage","floor","max_floor","first_floor","last_floor","AO","hm"
"6.1",2,47,"2.644","12.458",28,12,1,"30.6",1,8,1,0,"VAO","panel"
"7.5",2,49,"0.663","12.458",21,10,1,"34.0",9,9,0,1,"VAO","brick"
"7.5",3,52,"1.023","12.458",28,12,1,"35.0",2,9,0,0,"VAO","block"
"8.25",2,52,"1.023","12.458",1,13,2,"38.0",4,12,0,0,"VAO","block"
"6.8",1,48,"1.394","12.458",3,13,1,"33.0",3,9,0,0,"VAO","panel"
"13.65",1,0,"2.022","12.458",3,13,2,"71.9",3,11,0,0,"VAO","monolith"
"13.65",1,0,"2.022","12.458",7,16,2,"71.9",3,11,0,0,"VAO","monolith"
"13.65",1,0,"2.022","12.458",3,22,2,"71.9",3,11,0,0,"VAO","monolith"
"8.95",2,57,"0.635","12.458",13,10,2,"44.2",4,5,0,0,"VAO","block"
"8.49",2,51,"0.313","12.458",1,10,2,"43.0",1,9,1,0,"VAO","brick"
"8.3",2,47,"1.997","12.458",3,20,2,"47.0",3,9,0,0,"VAO","panel"
15,2,26,"0.75","15.359",1,6,2,"54.0",17,21,0,0,"SZAO","panel"
"11.85",2,37,"0.476","15.359",57,9,2,"51.6",7,12,0,0,"SZAO","panel"
"9.2",2,52,"0.917","15.359",292,6,2,"45.9",2,9,0,0,"SZAO","panel"
"11.6",2,44,"1.398","15.359",57,9,2,"51.8",8,12,0,0,"SZAO","panel"
"10.2",3,12,"1.055","15.359",38,15,1,"41.2",11,14,0,0,"SZAO","panel"
"13.5",3,9,"0.915","15.359",38,15,2,"53.6",13,17,0,0,"SZAO","panel"
"12.5",4,38,"0.566","15.359",1,3,1,"41.0",5,12,0,0,"SZAO","panel"
"7.4",2,45,"0.689","15.359",1,6,1,"35.0",3,9,0,0,"SZAO","panel"
"7.2",1,49,"0.605","15.359",146,4,1,"35.0",5,9,0,0,"SZAO","panel"
"9.4",2,45,"0.94","15.359",218,15,2,"44.3",3,9,0,0,"SZAO","panel"
"10.5",1,44,"1.398","15.359",196,7,2,"51.8",2,12,0,0,"SZAO","panel"
"10.2",3,12,"1.055","15.359",218,15,1,"41.2",11,14,0,0,"SZAO","monolith"
"13.5",2,9,"0.915","15.359",218,15,2,"53.6",13,17,0,0,"SZAO","panel"
"10.7",2,44,"1.33","15.359",218,15,2,"52.0",6,12,0,0,"SZAO","panel"
"16.5",4,12,"1.055","15.359",99,4,2,"77.8",12,16,0,0,"SZAO","panel"
"9.2",3,52,"0.917","15.359",53,13,2,"45.9",2,9,0,0,"SZAO","panel"
9,2,32,"0.29","15.359",1,6,1,"39.4",3,12,0,0,"SZAO","panel"
"8.9",2,56,"0.116","15.359",9,6,2,"44.5",2,5,0,0,"SZAO","brick"
"11.3",1,34,"0.939","15.359",3,13,2,"57.0",14,14,0,1,"SZAO","panel"
"7.2",1,49,"0.605","15.359",11,7,1,"35.0",5,9,0,0,"SZAO","panel"
"10.9",2,44,"1.33","15.359",1,8,2,"52.0",9,12,0,0,"SZAO","panel"
"9.6",2,45,"0.94","15.359",1,3,2,"44.3",3,9,0,0,"SZAO","panel"
"8.6",2,48,"0.378","15.359",2,13,2,"45.0",1,9,1,0,"SZAO","panel"
"7.7",2,49,"0.605","15.359",1,15,1,"34.7",6,9,0,0,"SZAO","panel"
"8.99",3,53,"0.596","15.359",5,9,1,"33.0",4,9,0,0,"SZAO","panel"
"9.85",3,62,"1.08","15.359",1,9,2,"53.5",1,4,1,0,"SZAO","brick"
"7.8",1,57,"1.706","15.359",1,9,1,"31.0",9,9,0,1,"SZAO","panel"
"7.2",2,49,"0.605","15.359",11,7,1,"35.0",5,9,0,0,"SZAO","panel"
"13.8",3,9,"0.915","15.359",1,6,2,"53.9",16,17,0,0,"SZAO","panel"
"10.9",2,44,"1.292","15.359",1,15,2,"52.0",6,12,0,0,"SZAO","panel"
"6.75",2,56,"1.104","15.359",1,7,1,"32.0",4,9,0,0,"SZAO","panel"
"11.4",2,34,"0.939","15.359",2,7,2,"57.0",14,14,0,1,"SZAO","panel"
"8.7",1,54,"0.457","15.359",30,4,2,"45.0",5,5,0,1,"SZAO","panel"
"8.1",2,52,"1.374","15.359",28,15,2,"44.6",1,12,1,0,"SZAO","block"
"7.5",1,51,"1.268","15.359",36,6,1,"33.0",10,12,0,0,"SZAO","block"
"8.3",2,52,"1.374","15.359",54,13,2,"44.6",1,12,1,0,"SZAO","block"
"11.2",2,34,"0.939","15.359",15,7,2,"52.0",14,14,0,1,"SZAO","panel"
"9.5",2,31,"0.937","15.359",9,15,2,"55.3",1,22,1,0,"SZAO","panel"
18,4,57,"1.706","15.359",5,6,1,"74.0",7,25,0,0,"SZAO","panel"
"8.9",2,56,"0.116","15.359",1,13,2,"44.0",2,5,0,0,"SZAO","brick"
"8.3",2,46,"0.825","15.359",1,4,2,"42.0",9,9,0,1,"SZAO","brick"
"8.65",2,57,"0.606","15.359",1,4,2,"45.3",2,5,0,0,"SZAO","panel"
"9.5",2,45,"0.94","15.359",1,5,2,"45.8",1,9,1,0,"SZAO","panel"
19,4,16,"1.722","15.359",1,7,2,"75.0",20,25,0,0,"SZAO","panel"
"8.65",2,52,"0.929","15.359",1,15,2,"40.0",8,12,0,0,"SZAO","panel"
"7.99",3,52,"1.672","15.359",3,8,1,"32.7",8,12,0,0,"SZAO","block"
7,2,36,"0.644","15.359",1,7,1,"33.0",2,9,0,0,"SZAO","panel"
"9.69",1,10,"0.574","15.359",1,6,1,"42.0",1,14,1,0,"SZAO","monolith"
"9.3",2,36,"1.109","15.359",13,7,1,"38.8",13,14,0,0,"SZAO","panel"
"8.5",2,51,"1.268","15.359",1,8,2,"38.7",6,12,0,0,"SZAO","block"
10,3,38,"0.445","15.359",1,13,1,"40.0",4,12,0,0,"SZAO","panel"
"15.1",2,18,"1.628","15.359",1,7,2,"64.0",7,17,0,0,"SZAO","panel"
"8.6",1,58,"0.703","15.359",1,4,2,"44.4",5,5,0,1,"SZAO","brick"
"9.35",3,35,"1.525","15.359",1,5,1,"38.4",17,22,0,0,"SZAO","panel"
13,3,35,"1.823","15.359",1,13,2,"58.1",6,22,0,0,"SZAO","panel"
"13.3",3,35,"1.823","15.359",2,9,2,"58.1",6,22,0,0,"SZAO","brick"
"12.7",2,9,"0.915","15.359",1,13,2,"55.0",10,17,0,0,"SZAO","panel"
"8.7",2,57,"0.716","15.359",2,15,2,"41.4",5,5,0,1,"SZAO","brick"
"8.99",4,53,"0.596","15.359",1,7,1,"33.0",4,9,0,0,"SZAO","panel"
"11.6",2,14,"0.72","15.359",1,8,2,"56.1",2,22,0,0,"SZAO","panel"
"9.5",2,52,"0.516","15.359",1,8,2,"44.0",4,9,0,0,"SZAO","panel"
"10.8",3,7,"0.527","15.359",1,15,1,"37.9",12,18,0,0,"SZAO","monolith"
14,2,13,"0.453","15.359",1,7,2,"54.0",7,10,0,0,"SZAO","panel"
"7.32",2,52,"1.841","15.359",1,9,1,"35.0",9,12,0,0,"SZAO","block"
"8.3",3,50,"0.788","15.359",1,6,1,"31.0",5,12,0,0,"SZAO","panel"
"8.9",2,52,"1.374","15.359",1,4,2,"48.0",1,12,1,0,"SZAO","block"
"7.5",1,44,"0.817","15.359",1,7,1,"35.0",3,9,0,0,"SZAO","panel"
"8.5",2,53,"0.975","15.359",1,6,2,"44.4",2,9,0,0,"SZAO","panel"
"11.8",2,67,"1.276","15.359",1,5,2,"63.2",3,4,0,0,"SZAO","brick"
"7.8",2,51,"0.437","15.359",1,13,1,"32.2",6,9,0,0,"SZAO","panel"
"8.6",1,48,"0.378","15.359",1,8,2,"44.8",7,9,0,0,"SZAO","panel"
"7.3",2,52,"1.374","15.359",1,13,1,"36.0",1,12,1,0,"SZAO","block"
"7.99",2,44,"0.817","15.359",3,5,1,"36.6",9,9,0,1,"SZAO","panel"
"7.9",2,52,"1.481","15.359",1,3,1,"35.1",4,12,0,0,"SZAO","block"
"11.5",2,37,"0.147","15.359",1,13,2,"52.4",10,12,0,0,"SZAO","panel"
"10.1",2,56,"0.116","15.359",1,4,2,"45.0",2,5,0,0,"SZAO","brick"
"8.99",2,32,"0.29","15.359",1,7,1,"40.3",4,12,0,0,"SZAO","panel"
"8.69",2,48,"0.417","15.359",1,15,2,"40.4",10,12,0,0,"SZAO","panel"
"8.5",2,52,"1.315","15.359",1,9,1,"38.5",11,12,0,0,"SZAO","block"
"7.4",2,56,"0.879","15.359",1,13,1,"30.5",2,5,0,0,"SZAO","brick"
"7.15",1,49,"0.605","15.359",2,8,1,"35.0",5,9,0,0,"SZAO","panel"
8,2,52,"1.672","15.359",13,9,1,"33.0",7,12,0,0,"SZAO","block"
"8.3",4,38,"0.445","15.359",11,15,1,"40.0",1,12,1,0,"SZAO","panel"
"8.99",4,40,"1.211","15.359",1,8,1,"42.0",4,12,0,0,"SZAO","panel"
"8.3",2,51,"1.015","15.359",69,13,2,"42.5",2,5,0,0,"SZAO","brick"
8,2,42,1,"15.114",1,10,1,"37.4",8,16,0,0,"UAO","panel"
"11.6",2,50,"0.286","15.114",292,10,2,"51.0",6,12,0,0,"UAO","block"
"8.2",2,49,"2.213","15.114",292,10,2,"45.0",8,9,0,0,"UAO","block"
"8.99",2,51,"1.341","15.114",292,10,2,"47.7",14,14,0,1,"UAO","block"
"8.69",2,54,"0.92","15.114",36,3,2,"45.0",1,5,1,0,"UAO","block"
"10.3",1,0,"1.752","15.114",2,13,2,"65.0",6,11,0,0,"UAO","monolith"
"8.99",2,51,"1.341","15.114",6,10,2,"51.0",14,14,0,1,"UAO","block"
"12.95",3,8,"1.748","15.114",1,7,2,"71.5",6,15,0,0,"UAO","monolith"
"11.5",4,8,"1.748","15.114",196,3,1,"52.5",10,15,0,0,"UAO","monolith"
"7.49",2,54,"0.561","15.114",218,10,2,"39.0",1,9,1,0,"UAO","block"
14,3,8,"1.748","15.114",218,10,2,"65.27",7,15,0,0,"UAO","monolith"
"7.45",1,1,"1.752","15.114",92,10,1,"38.7",3,18,0,0,"UAO","monolith"
"16.2",3,8,"1.748","15.114",218,10,2,"72.4",9,15,0,0,"UAO","monolith"
8,2,51,"1.408","15.114",35,6,2,"45.4",1,12,1,0,"UAO","block"
"10.7",3,7,"1.85","15.114",1,10,1,"48.8",5,15,0,0,"UAO","monolith"
"11.1",4,7,"1.85","15.114",1,3,1,"51.0",5,6,0,0,"UAO","monolith"
15,4,7,"1.85","15.114",13,7,1,"48.4",12,15,0,0,"UAO","monolith"
"11.5",4,8,"1.748","15.114",8,13,1,"52.5",10,15,0,0,"UAO","monolith"
"9.5",3,4,"1.698","15.114",1,3,1,"43.9",5,11,0,0,"UAO","brick"
"12.7",3,8,"1.748","15.114",3,6,2,"66.0",4,15,0,0,"UAO","monolith"
"8.8",2,55,"1.035","15.114",1,6,2,"42.9",3,5,0,0,"UAO","block"
"8.5",2,50,"0.566","15.114",4,6,1,"35.9",8,14,0,0,"UAO","panel"
"11.5",4,8,"1.748","15.114",9,6,1,"52.5",10,15,0,0,"UAO","monolith"
"10.999",3,8,"1.748","15.114",40,6,1,"52.5",10,15,0,0,"UAO","monolith"
"16.5",3,8,"1.748","15.114",25,10,2,"72.4",9,15,0,0,"UAO","monolith"
"10.5",3,7,"1.85","15.114",7,13,2,"52.0",3,15,0,0,"UAO","monolith"
8,2,50,"0.831","15.114",1,6,2,"38.7",2,12,0,0,"UAO","block"
"8.19",2,52,"1.092","15.114",24,13,2,"45.5",1,9,1,0,"UAO","panel"
"7.8",2,43,"0.697","15.114",25,6,1,"39.0",14,16,0,0,"UAO","panel"
"7.8",3,16,"1.998","15.114",36,10,1,"37.9",12,17,0,0,"UAO","panel"
"8.99",3,51,"1.341","15.114",5,10,2,"51.0",14,14,0,1,"UAO","block"
"11.5",2,8,"1.748","15.114",11,3,2,"79.0",13,15,0,0,"UAO","brick"
"9.9",2,16,"1.998","15.114",5,10,2,"52.0",13,17,0,0,"UAO","panel"
7,2,52,"1.092","15.114",1,5,1,"32.8",3,9,0,0,"UAO","panel"
"8.3",2,59,"0.772","15.114",1,10,2,"46.0",5,5,0,1,"UAO","brick"
"8.5",3,52,"1.312","15.114",1,6,2,"37.8",3,12,0,0,"UAO","block"
13,3,6,"1.752","15.114",1,7,2,"76.7",2,11,0,0,"UAO","monolith"
"11.499",3,8,"1.748","15.114",1,10,1,"52.5",10,15,0,0,"UAO","monolith"
9,2,51,"1.341","15.114",1,6,2,"50.0",14,14,0,1,"UAO","block"
"8.2",3,51,"0.725","15.114",12,13,1,"35.0",6,12,0,0,"UAO","block"
"8.249",2,52,"1.092","15.114",12,10,2,"45.5",1,12,1,0,"UAO","block"
"8.5",1,50,"0.566","15.114",1,3,1,"35.0",8,14,0,0,"UAO","monolith"
8,3,52,"0.987","15.114",2,7,1,"36.0",9,12,0,0,"UAO","block"
"9.3",3,52,"0.704","15.114",2,10,2,"38.0",11,12,0,0,"UAO","block"
15,4,7,"1.85","15.114",1,10,2,"50.0",12,15,0,0,"UAO","monolith"
"8.499",2,53,"0.721","15.114",1,10,2,"41.4",5,5,0,1,"UAO","panel"
"10.65",3,7,"1.85","15.114",1,10,2,"52.0",3,15,0,0,"UAO","monolith"
"8.15",1,54,"0.908","15.114",1,6,2,"45.8",2,5,0,0,"UAO","block"
"7.3",2,52,"1.053","15.114",3,13,1,"35.5",11,12,0,0,"UAO","block"
"7.9",2,52,"1.053","15.114",3,13,2,"44.3",6,12,0,0,"UAO","block"
"12.5",3,8,"1.748","15.114",1,7,2,"65.0",3,15,0,0,"UAO","monolith"
"11.99",2,26,"0.404","15.114",1,10,2,"52.0",9,16,0,0,"UAO","block"
"10.499",2,0,"1.752","15.114",1,6,1,"45.0",9,11,0,0,"UAO","monolith"
"7.5",1,52,"1.041","15.114",1,5,1,"36.0",12,12,0,1,"UAO","block"
16,1,7,"1.615","15.114",2,13,2,"68.4",1,15,1,0,"UAO","monolith"
"16.18",1,7,"1.615","15.114",3,3,2,"68.4",8,15,0,0,"UAO","monolith"
16,1,8,"1.748","15.114",1,5,2,"65.0",1,15,1,0,"UAO","monolith"
"15.15",2,8,"1.748","15.114",1,6,2,"65.4",1,15,1,0,"UAO","monolith"
"10.35",4,6,"1.752","15.114",1,6,1,"43.4",5,11,0,0,"UAO","monolith"
16,1,8,"1.748","15.114",2,6,2,"62.0",3,15,0,0,"UAO","monolith"
"16.2",1,8,"1.748","15.114",2,5,2,"65.0",11,15,0,0,"UAO","monolith"
"7.5",3,51,"0.91","15.114",1,13,1,"35.0",2,12,0,0,"UAO","block"
"8.8",3,55,"1.035","15.114",1,10,2,"46.0",5,5,0,1,"UAO","block"
"8.4",1,50,"1.29","15.114",1,5,2,"48.0",14,14,0,1,"UAO","block"
"9.3",4,50,"0.543","15.114",1,10,2,"45.0",9,9,0,1,"UAO","panel"
"12.35",3,7,"1.702","15.114",1,3,2,"66.7",11,11,0,1,"UAO","monolith"
"8.85",2,53,"1.226","15.114",1,6,2,"46.0",5,9,0,0,"UAO","panel"
12,3,8,"1.748","15.114",1,6,1,"51.5",10,15,0,0,"UAO","monolith"
"6.45",1,60,"1.085","15.114",1,10,2,"43.0",4,5,0,0,"ZAO","brick"
"8.5",2,46,"2.072","15.114",1,6,2,"43.0",11,12,0,0,"UAO","block"
"8.9",2,54,"0.92","15.114",1,7,2,"44.0",1,5,1,0,"UAO","block"
"7.5",2,59,"0.647","15.114",1,3,2,"43.3",1,5,1,0,"UAO","brick"
"9.49",2,25,"1.511","15.114",1,13,2,"58.3",1,17,1,0,"UAO","panel"
"7.5",2,51,"1.31","15.114",1,10,2,"38.1",1,12,1,0,"UAO","block"
"14.5",2,7,"1.615","15.114",1,13,2,"72.0",3,15,0,0,"UAO","monolith"
"8.6",2,52,"1.312","15.114",1,10,2,"47.2",7,12,0,0,"UAO","block"
"11.75",3,8,"1.748","15.114",1,10,2,"65.3",2,15,0,0,"UAO","monolith"
"10.5",3,6,"1.752","15.114",1,13,1,"46.0",4,11,0,0,"UAO","monolith"
"13.25",3,8,"1.748","15.114",12,10,2,"75.0",15,15,0,1,"UAO","monolith"
10,2,19,"1.676","14.8",1,10,1,"38.6",10,17,0,0,"SAO","panel"
14,1,6,"0.442","14.8",292,14,1,"44.5",20,23,0,0,"SAO","monolith"
"10.5",2,11,"0.683","14.8",62,11,1,"39.0",18,25,0,0,"SAO","monolith"
"9.5",2,6,"0.469","14.8",65,10,1,"37.9",7,24,0,0,"SAO","monolith"
"16.57",3,46,"1.154","14.8",31,7,2,"71.0",4,17,0,0,"SAO","panel"
"11.1",2,10,"0.432","14.8",292,14,1,"38.6",19,22,0,0,"SAO","monolith"
"10.7",2,13,"1.187","14.8",292,14,1,"44.7",12,18,0,0,"SAO","monolith"
"10.448",3,46,"1.14","14.8",1,12,1,"45.0",5,17,0,0,"SAO","panel"
"9.979999",2,46,"1.14","14.8",2,9,1,"43.0",5,17,0,0,"SAO","panel"
"9.3",2,47,"1.253","14.8",1,10,1,"37.0",2,16,0,0,"SAO","panel"
"8.2",1,57,"0.271","14.8",99,10,1,"32.4",9,9,0,1,"SAO","brick"
"13.7",2,13,"1.456","14.8",218,8,2,"55.7",17,22,0,0,"SAO","panel"
"11.35",3,19,"1.916","14.8",146,10,1,"38.0",7,14,0,0,"SAO","panel"
"16.57",4,46,"1.154","14.8",196,13,2,"71.0",4,17,0,0,"SAO","panel"
"14.1",1,6,"0.442","14.8",92,12,1,"44.5",20,23,0,0,"SAO","monolith"
"13.45",3,43,"1.794","14.8",218,8,2,"58.0",2,17,0,0,"SAO","panel"
"14.3",4,6,"0.402","14.8",196,13,1,"48.0",20,23,0,0,"SAO","monolith"
"9.4",3,50,"1.208","14.8",218,8,1,"44.0",6,17,0,0,"SAO","panel"
"8.6",3,51,"1.46","14.8",196,13,1,"36.0",9,9,0,1,"SAO","panel"
9,2,45,"1.68","14.8",205,7,2,"57.0",12,17,0,0,"SAO","panel"
"8.8",2,52,"1.049","14.8",92,12,2,"44.4",5,9,0,0,"SAO","panel"
"12.99",2,22,"1.558","14.8",35,14,2,"52.0",7,14,0,0,"SAO","monolith"
"7.6",1,56,"0.53","14.8",5,9,1,"33.5",7,9,0,0,"SAO","brick"
"9.3",3,47,"0.75","14.8",1,10,2,"43.0",12,14,0,0,"SAO","panel"
"9.9",2,54,"0.441","14.8",3,14,2,"45.0",7,9,0,0,"SAO","panel"
"14.3",2,13,"0.514","14.8",13,10,2,"60.3",15,17,0,0,"SAO","panel"
"8.75",2,52,"1.049","14.8",1,10,2,"44.0",5,9,0,0,"SAO","panel"
"13.5",3,43,"1.794","14.8",17,10,2,"58.0",2,17,0,0,"SAO","panel"
"14.29999",2,13,"0.514","14.8",2,10,2,"62.0",15,17,0,0,"SAO","panel"
"14.3",2,13,"0.514","14.8",6,11,2,"62.0",15,17,0,0,"SAO","block"
14,1,6,"0.442","14.8",1,14,1,"44.5",20,23,0,0,"SAO","monolith"
"8.888888",2,58,"0.888","14.8",1,10,2,"39.0",9,9,0,1,"SAO","block"
"8.5",2,57,"0.457","14.8",3,11,1,"32.0",8,9,0,0,"SAO","monolith"
15,2,13,"1.456","14.8",14,8,2,"53.0",17,22,0,0,"SAO","panel"
"14.3",2,13,"0.514","14.8",14,8,2,"62.0",15,17,0,0,"SAO","panel"
15,3,13,"1.456","14.8",6,14,2,"55.0",17,22,0,0,"SAO","panel"
"10.999999",4,17,"2.19","14.8",3,10,1,"40.0",14,22,0,0,"SAO","monolith"
"8.5",3,52,"1.999","14.8",2,12,1,"32.8",4,9,0,0,"SAO","panel"
"10.7",3,13,"1.187","14.8",40,9,1,"44.7",12,18,0,0,"SAO","monolith"
"13.3",3,12,"0.995","14.8",62,10,2,"57.2",25,25,0,1,"SAO","monolith"
"16.57",3,46,"1.154","14.8",19,14,2,"71.0",4,17,0,0,"SAO","panel"
"14.15",3,13,"0.514","14.8",4,14,2,"64.0",15,17,0,0,"SAO","block"
"9.8",3,52,"1.504","14.8",2,9,2,"47.8",6,9,0,0,"SAO","panel"
"8.8",2,52,"1.049","14.8",1,10,2,"44.4",5,9,0,0,"SAO","panel"
"9.2",2,55,"0.633","14.8",1,14,2,"41.6",3,9,0,0,"SAO","brick"
"12.5",2,5,"0.539","14.8",1,9,2,"54.0",4,37,0,0,"SAO","monolith"
"14.3",2,13,"0.514","14.8",1,12,2,"62.0",15,17,0,0,"SAO","block"
"7.6",2,56,"0.53","14.8",5,10,1,"33.0",7,9,0,0,"SAO","brick"
"8.35",2,49,"1.369","14.8",21,13,1,"38.0",12,17,0,0,"SAO","panel"
"14.7",2,5,"0.489","14.8",25,14,2,"58.6",18,22,0,0,"SAO","monolith"
"12.3",2,20,"0.993","14.8",21,13,2,"67.4",9,9,0,1,"SAO","panel"
"13.45",3,43,"1.794","14.8",2,10,2,"58.0",2,17,0,0,"SAO","panel"
"11.3",3,13,"1.187","14.8",1,12,1,"44.2",4,18,0,0,"SAO","monolith"
"9.7",2,52,"1.504","14.8",1,10,2,"47.8",6,9,0,0,"SAO","panel"
"10.3",3,32,"1.467","14.8",7,8,1,"68.0",1,14,1,0,"SAO","brick"
"8.5",2,54,"0.207","14.8",1,13,2,"36.0",1,9,1,0,"SAO","brick"
"13.5",2,12,"0.995","14.8",10,14,2,"57.2",25,25,0,1,"SAO","monolith"
"10.68",2,49,"1.369","14.8",10,14,1,"38.0",15,17,0,0,"SAO","panel"
"13.5",2,43,"1.794","14.8",10,14,2,"58.0",2,17,0,0,"SAO","panel"
"10.68",2,49,"1.369","14.8",13,11,1,"38.0",15,17,0,0,"SAO","panel"
"8.5",3,57,"0.457","14.8",2,9,1,"30.5",8,9,0,0,"SAO","monolith"
"7.7",2,56,"0.53","14.8",1,12,1,"33.3",7,9,0,0,"SAO","panel"
"14.15",2,13,"0.514","14.8",1,10,2,"62.0",15,17,0,0,"SAO","panel"
14,2,11,"0.683","14.8",1,12,1,"46.3",1,25,1,0,"SAO","monolith"
16,4,7,"0.903","14.8",1,7,2,"56.0",13,23,0,0,"SAO","brick"
"8.5",2,49,"1.271","14.8",4,12,2,"38.1",4,14,0,0,"SAO","panel"
"14.44",2,11,"0.683","14.8",1,8,2,"60.0",21,25,0,0,"SAO","monolith"
9,2,57,"0.271","14.8",1,14,2,"43.0",9,9,0,1,"SAO","brick"
"9.5",2,14,"0.533","14.8",1,8,1,"38.0",13,17,0,0,"SAO","panel"
12,4,52,"1.798","14.8",1,9,2,"44.5",1,9,1,0,"SAO","panel"
"9.8",2,55,"0.633","14.8",11,14,2,"40.4",2,9,0,0,"SAO","brick"
14,1,48,"1.401","14.8",12,11,2,"52.6",24,35,0,0,"SAO","panel"
"8.9",1,52,"1.049","14.8",7,8,2,"44.4",5,9,0,0,"SAO","panel"
"8.69",1,52,"1.049","14.8",11,14,2,"44.1",5,9,0,0,"SAO","panel"
"10.8",2,49,"1.369","14.8",12,8,1,"38.0",14,17,0,0,"SAO","panel"
"14.9",3,45,"1.296","14.8",2,11,2,"65.0",9,17,0,0,"SAO","panel"
"7.7",2,56,"0.53","14.8",2,13,1,"33.3",7,9,0,0,"SAO","brick"
"6.55",1,53,"2.162","14.8",1,8,1,"32.0",4,5,0,0,"SAO","panel"
"9.9",2,47,"1.259","14.8",1,14,2,"50.6",4,16,0,0,"SAO","block"
"11.59",3,17,"1.475","14.8",1,7,1,"52.0",3,10,0,0,"SAO","panel"
16,2,45,"1.713","14.8",1,10,2,"63.5",8,17,0,0,"SAO","panel"
"8.2",2,53,"2.115","14.8",1,8,2,"41.7",2,5,0,0,"SAO","panel"
11,3,17,"1.475","14.8",1,13,1,"52.0",3,10,0,0,"SAO","panel"
"8.8",3,53,"0.874","14.8",1,11,2,"45.0",1,9,1,0,"SAO","panel"
10,2,59,"0.303","14.8",1,12,2,"45.0",3,5,0,0,"SAO","brick"
11,4,17,"1.618","14.8",1,13,2,"50.7",3,10,0,0,"SAO","panel"
"8.45",2,53,"1.832","14.8",1,12,2,"42.9",2,5,0,0,"SAO","panel"
"13.5",2,14,"0.742","14.8",1,14,2,"54.0",6,17,0,0,"SAO","panel"
"7.4",2,53,"0.874","14.8",1,10,1,"32.0",2,9,0,0,"SAO","panel"
"9.98",1,46,"1.14","14.8",1,7,1,"42.0",5,17,0,0,"SAO","panel"
"10.5",2,51,"1.154","14.8",2,10,2,"56.0",13,14,0,0,"SAO","block"
"8.2",2,53,"2.115","14.8",4,14,2,"41.7",2,5,0,0,"SAO","panel"
"16.6",3,6,"0.402","14.8",1,14,2,"60.0",2,25,0,0,"SAO","monolith"
"9.9",3,17,"2.19","14.8",1,14,2,"51.0",7,12,0,0,"SAO","panel"
"9.2",2,28,"1.509","14.8",1,10,1,"40.0",7,14,0,0,"SAO","monolith"
"9.3",2,47,"0.296","14.8",1,13,1,"36.0",7,16,0,0,"SAO","panel"
"8.5",2,53,"1.832","14.8",1,8,2,"46.0",3,5,0,0,"SAO","panel"
"11.8",2,17,"1.136","14.8",1,7,2,"53.0",8,17,0,0,"SAO","monolith"
"12.4",3,50,"1.208","14.8",1,10,2,"71.0",17,17,0,1,"SAO","panel"
"7.5",2,51,"1.77","14.8",1,10,1,"32.8",7,9,0,0,"SAO","panel"
18,1,6,"0.402","14.8",1,11,2,"57.0",4,25,0,0,"SAO","monolith"
"8.9",1,13,"0.514","14.8",1,13,1,"38.0",8,17,0,0,"SAO","panel"
20,4,5,"0.438","14.8",1,10,2,"76.0",15,35,0,0,"SAO","monolith"
"8.2",2,53,"2.17","14.8",1,9,2,"43.0",5,5,0,1,"SAO","panel"
"19.1",4,5,"0.438","14.8",2,14,2,"77.0",10,35,0,0,"SAO","monolith"
"19.1",4,5,"0.438","14.8",2,14,2,"77.0",10,35,0,0,"SAO","monolith"
"13.7",4,5,"0.438","14.8",1,11,1,"46.0",5,35,0,0,"SAO","monolith"
"13.5",4,5,"0.438","14.8",1,10,1,"45.0",3,35,0,0,"SAO","monolith"
"14.7",3,2,"0.359","14.8",1,9,1,"52.0",10,17,0,0,"SAO","monolith"
"9.3",2,44,"1.971","14.8",1,12,1,"46.0",16,17,0,0,"SAO","panel"
"9.4",2,55,"0.496","14.8",1,8,2,"41.0",2,9,0,0,"SAO","brick"
"14.2",2,40,"1.417","14.8",1,13,2,"56.0",5,17,0,0,"SAO","panel"
"17.5",3,10,"0.26","14.8",1,10,2,"52.0",10,26,0,0,"SAO","panel"
"8.8",4,18,"1.368","14.8",1,14,1,"38.0",1,17,1,0,"SAO","panel"
"13.7",3,1,"0.532","14.8",1,10,1,"39.0",30,32,0,0,"SAO","monolith"
"9.1",2,52,"1.141","14.8",1,13,2,"44.0",5,9,0,0,"SAO","block"
"7.1",2,53,"2.17","14.8",1,11,1,"31.0",4,5,0,0,"SAO","panel"
"10.7",1,1,"0.532","14.8",1,8,1,"38.0",9,31,0,0,"SAO","brick"
"13.35",3,6,"0.402","14.8",4,14,1,"48.2",16,25,0,0,"SAO","monolith"
"10.7",2,49,"1.369","14.8",37,14,1,"38.0",15,17,0,0,"SAO","panel"
"13.621559",2,59,"0.519","14.8",11,10,2,"56.8",5,8,0,0,"SAO","brick"
"11.7",1,11,"1.13","14.8",2,10,2,"53.0",13,22,0,0,"SAO","brick"
"9.7",2,52,"1.504","14.8",12,14,2,"47.8",6,9,0,0,"SAO","panel"
"7.65",2,56,"0.53","14.8",5,7,1,"33.3",7,9,0,0,"SAO","brick"
"14.1",1,0,"0.593","14.8",6,8,2,"52.0",24,35,0,0,"SAO","monolith"
"8.4",2,48,"0.691","11.796",292,16,2,"43.3",6,9,0,0,"UVAO","panel"
"8.19",2,59,"1.723","11.796",292,16,2,"41.5",5,5,0,1,"UVAO","panel"
